,Location,Player,Kills,Deaths,K/D,Damage Dealt,Damage Taken,Damage Differential,Side,Total Rounds
2502,Bottom Connector,apEX,0,0,0,0,18,-18,CT,27
2503,Bottom Connector,apEX,0,1,-1,83,100,-17,T,27
2504,Leftside Connector,apEX,0,0,0,0,14,-14,CT,27
2505,Leftside Connector,apEX,0,1,-1,0,100,-100,T,27
2506,Left Side Platform,sjuush,0,0,0,0,0,0,CT,27
2507,Left Side Platform,sjuush,1,1,0,111,100,11,T,27
2508,A Site,sjuush,0,2,-2,0,200,-200,CT,27
2509,A Site,sjuush,1,0,1,6,60,-54,T,27
2510,Ticketbooth ,sjuush,0,1,-1,43,100,-57,CT,27
2511,Ticketbooth ,sjuush,0,0,0,0,0,0,T,27
2512,Tetris,sjuush,0,0,0,0,0,0,CT,27
2513,Tetris,sjuush,0,0,0,0,0,0,T,27
2514,Back Left B Site From T's' Perspective,sjuush,0,1,-1,12,5,7,CT,27
2515,Back Left B Site From T's' Perspective,sjuush,0,1,-1,0,53,-53,T,27
2516,Default A,sjuush,0,2,-2,157,200,-43,CT,27
2517,Default A,sjuush,0,0,0,0,0,0,T,27
2518,Right Side Connector,sjuush,0,0,0,0,0,0,CT,27
2519,Right Side Connector,sjuush,0,0,0,0,0,0,T,27
2520,Close Right Market Window,sjuush,0,0,0,0,0,0,CT,27
2521,Close Right Market Window,sjuush,0,1,-1,0,25,-25,T,27
2522,B Bombsite Cross to Catwalk,sjuush,0,0,0,0,0,0,CT,27
2523,B Bombsite Cross to Catwalk,sjuush,0,0,0,0,0,0,T,27
2524,B site Market Plant,sjuush,0,0,0,0,0,0,CT,27
2525,B site Market Plant,sjuush,0,0,0,0,0,0,T,27
2526,Stairs Palace Peek,sjuush,0,0,0,0,0,0,CT,27
2527,Stairs Palace Peek,sjuush,0,0,0,0,0,0,T,27
2528,Back B Site Peeking Apps/Plat,sjuush,0,0,0,0,0,0,CT,27
2529,Back B Site Peeking Apps/Plat,sjuush,0,0,0,0,0,0,T,27
2530,CT Deep Catwalk Mid peek,sjuush,0,1,-1,49,100,-51,CT,27
2531,CT Deep Catwalk Mid peek,sjuush,0,0,0,0,59,-59,T,27
2532,Top Balcony,sjuush,2,0,2,173,0,173,CT,27
2533,Top Balcony,sjuush,0,0,0,30,0,30,T,27
2534,CT Outside Market,sjuush,0,1,-1,0,12,-12,CT,27
2535,CT Outside Market,sjuush,0,0,0,0,0,0,T,27
2536,Under balcony,sjuush,0,1,-1,48,100,-52,CT,27
2537,Under balcony,sjuush,0,0,0,0,0,0,T,27
2538,A Site Exposed to Stairs Connector Cat,sjuush,0,1,-1,51,100,-49,CT,27
2539,A Site Exposed to Stairs Connector Cat,sjuush,0,0,0,0,0,0,T,27
2540,Sandwhich,sjuush,0,0,0,0,0,0,CT,27
2541,Sandwhich,sjuush,0,0,0,0,0,0,T,27
2542,CT Side Apps,sjuush,0,0,0,0,0,0,CT,27
2543,CT Side Apps,sjuush,0,1,-1,85,100,-15,T,27
2544,Deep Catwalk,sjuush,0,0,0,0,0,0,CT,27
2545,Deep Catwalk,sjuush,0,0,0,0,0,0,T,27
2546,Close A Ramp,sjuush,0,0,0,0,0,0,CT,27
2547,Close A Ramp,sjuush,0,1,-1,26,100,-74,T,27
2548,Catwalk T Aparments Peek,sjuush,0,0,0,0,0,0,CT,27
2549,Catwalk T Aparments Peek,sjuush,0,0,0,0,0,0,T,27
2550,CT Side Apps,TeSeS,0,1,-1,20,100,-80,CT,27
2551,CT Side Apps,TeSeS,0,0,0,0,0,0,T,27
2552,Catwalk T Aparments Peek,TeSeS,1,2,-1,154,200,-46,CT,27
2553,Catwalk T Aparments Peek,TeSeS,0,1,-1,27,100,-73,T,27
2554,Triple Box,TeSeS,0,1,-1,0,100,-100,CT,27
2555,Triple Box,TeSeS,0,0,0,0,0,0,T,27
2556,Top Balcony,TeSeS,0,0,0,0,0,0,CT,27
2557,Top Balcony,TeSeS,0,1,-1,0,100,-100,T,27
2558,Balcony Boaxes,TeSeS,0,0,0,0,0,0,CT,27
2559,Balcony Boaxes,TeSeS,0,0,0,0,0,0,T,27
2560,Close Right Market Window,TeSeS,1,1,0,32,34,-2,CT,27
2561,Close Right Market Window,TeSeS,0,0,0,0,0,0,T,27
2562,Left Side Platform,TeSeS,0,0,0,0,0,0,CT,27
2563,Left Side Platform,TeSeS,1,0,1,100,2,98,T,27
2564,B Bombsite Cross to Catwalk,TeSeS,2,1,1,184,100,84,CT,27
2565,B Bombsite Cross to Catwalk,TeSeS,0,0,0,0,0,0,T,27
2566,Top Mid Catwalk,TeSeS,0,0,0,0,0,0,CT,27
2567,Top Mid Catwalk,TeSeS,0,0,0,0,0,0,T,27
2568,A Site,TeSeS,0,0,0,0,0,0,CT,27
2569,A Site,TeSeS,0,1,-1,45,100,-55,T,27
2570,B site Market Plant,TeSeS,0,1,-1,27,54,-27,CT,27
2571,B site Market Plant,TeSeS,0,0,0,0,0,0,T,27
2572,Ladder Room Catwalk Side,TeSeS,0,0,0,0,0,0,CT,27
2573,Ladder Room Catwalk Side,TeSeS,0,0,0,0,0,0,T,27
2574,Top Mid Left Side,TeSeS,0,1,-1,0,100,-100,CT,27
2575,Top Mid Left Side,TeSeS,0,0,0,0,13,-13,T,27
2576,Deep T Spawn T Ramp,TeSeS,0,1,-1,0,15,-15,CT,27
2577,Deep T Spawn T Ramp,TeSeS,0,0,0,0,0,0,T,27
2578,Behind Big Boxes,TeSeS,0,0,0,0,0,0,CT,27
2579,Behind Big Boxes,TeSeS,0,1,-1,53,74,-21,T,27
2580,Close Market door,TeSeS,0,0,0,0,0,0,CT,27
2581,Close Market door,TeSeS,0,0,0,0,0,0,T,27
2582,Underneath B apps plat,TeSeS,0,1,-1,19,100,-81,CT,27
2583,Underneath B apps plat,TeSeS,0,0,0,0,0,0,T,27
2584,Left Side corner deep jungle,TeSeS,1,0,1,73,0,73,CT,27
2585,Left Side corner deep jungle,TeSeS,0,0,0,0,0,0,T,27
2586,A Site Exposed to Stairs Connector Cat,TeSeS,0,0,0,0,0,0,CT,27
2587,A Site Exposed to Stairs Connector Cat,TeSeS,0,1,-1,50,100,-50,T,27
2588,CT Catwalk,TeSeS,0,0,0,0,0,0,CT,27
2589,CT Catwalk,TeSeS,0,1,-1,0,100,-100,T,27
2590,Top Van,TeSeS,0,1,-1,38,100,-62,CT,27
2591,Top Van,TeSeS,0,0,0,0,0,0,T,27
2592,Top Mid Boxes Left Side Peek,TeSeS,0,0,0,0,0,0,CT,27
2593,Top Mid Boxes Left Side Peek,TeSeS,0,1,-1,34,100,-66,T,27
2594,Deep Palace,TeSeS,0,0,0,0,0,0,CT,27
2595,Deep Palace,TeSeS,0,1,-1,0,40,-40,T,27
2596,CT Deep Catwalk Mid peek,TeSeS,0,0,0,0,0,0,CT,27
2597,CT Deep Catwalk Mid peek,TeSeS,0,0,0,0,0,0,T,27
2598,Snipers Nest,TeSeS,0,0,0,0,0,0,CT,27
2599,Snipers Nest,TeSeS,1,0,1,66,6,60,T,27
2600,T Spawn A Ramp,ropz,0,1,-1,0,100,-100,CT,23
2601,T Spawn A Ramp,ropz,0,0,0,0,0,0,T,23
2602,Leftside Connector,ropz,0,1,-1,0,57,-57,CT,23
2603,Leftside Connector,ropz,0,0,0,0,0,0,T,23
2604,Default A,ropz,0,0,0,0,0,0,CT,23
2605,Default A,ropz,1,1,0,90,82,8,T,23
2606,Bottom Connector,ropz,0,1,-1,66,138,-72,CT,23
2607,Bottom Connector,ropz,0,1,-1,0,100,-100,T,23
2608,Top Balcony,ropz,0,0,0,0,0,0,CT,23
2609,Top Balcony,ropz,1,1,0,138,100,38,T,23
2610,Under balcony,ropz,0,0,0,0,0,0,CT,23
2611,Under balcony,ropz,0,0,0,0,0,0,T,23
2612,Right Side Platform,ropz,0,1,-1,0,100,-100,CT,23
2613,Right Side Platform,ropz,0,0,0,0,0,0,T,23
2614,CT Side Apps,ropz,0,0,0,0,0,0,CT,23
2615,CT Side Apps,ropz,1,1,0,100,152,-52,T,23
2616,Bottom Mid Ladder Room Peek,ropz,0,0,0,0,0,0,CT,23
2617,Bottom Mid Ladder Room Peek,ropz,0,0,0,0,0,0,T,23
2618,Triple Box,ropz,0,0,0,0,0,0,CT,23
2619,Triple Box,ropz,0,0,0,0,0,0,T,23
2620,Top Connector,ropz,0,1,-1,0,105,-105,CT,23
2621,Top Connector,ropz,0,0,0,0,0,0,T,23
2622,Deep T Apps,ropz,0,0,0,0,0,0,CT,23
2623,Deep T Apps,ropz,0,0,0,0,0,0,T,23
2624,A Ramp,ropz,1,0,1,67,0,67,CT,23
2625,A Ramp,ropz,0,1,-1,7,100,-93,T,23
2626,Snipers Nest,ropz,0,1,-1,0,100,-100,CT,23
2627,Snipers Nest,ropz,0,0,0,0,0,0,T,23
2628,Bottom Stairs,ropz,0,0,0,0,0,0,CT,23
2629,Bottom Stairs,ropz,0,0,0,0,0,0,T,23
2630,Close Market door,ropz,0,0,0,0,0,0,CT,23
2631,Close Market door,ropz,0,0,0,0,0,0,T,23
2632,T Deep Apps Underpass/Apps Peek,ropz,0,0,0,0,0,0,CT,23
2633,T Deep Apps Underpass/Apps Peek,ropz,0,0,0,0,0,0,T,23
2634,Left Side Platform,ropz,0,0,0,4,3,1,CT,23
2635,Left Side Platform,ropz,0,1,-1,0,48,-48,T,23
2636,Ticketbooth ,ropz,0,0,0,0,0,0,CT,23
2637,Ticketbooth ,ropz,1,0,1,100,0,100,T,23
2638,Murder Hole,ropz,0,0,0,0,0,0,CT,23
2639,Murder Hole,ropz,0,1,-1,0,55,-55,T,23
2640,Deep Jungle,ropz,1,1,0,100,102,-2,CT,23
2641,Deep Jungle,ropz,0,0,0,0,0,0,T,23
2642,Ladder Room Catwalk Side,ropz,1,1,0,185,121,64,CT,23
2643,Ladder Room Catwalk Side,ropz,0,0,0,0,0,0,T,23
2644,Deep Palace,ropz,0,1,-1,0,100,-100,CT,23
2645,Deep Palace,ropz,0,0,0,0,0,0,T,23
2646,Apartments Right CT Corner,ropz,0,0,0,0,0,0,CT,23
2647,Apartments Right CT Corner,ropz,0,1,-1,0,100,-100,T,23
2648,Bench Closer To Jungle,ropz,0,0,0,0,0,0,CT,23
2649,Bench Closer To Jungle,ropz,0,0,0,0,0,0,T,23
2650,Catwalk T Aparments Peek,ropz,0,0,0,0,0,0,CT,23
2651,Catwalk T Aparments Peek,ropz,0,0,0,0,0,0,T,23
2652,Default A,Kyojin,0,1,-1,0,84,-84,CT,27
2653,Default A,Kyojin,0,2,-2,51,94,-43,T,27
2654,T Palace Stairs Peek,Kyojin,0,0,0,0,0,0,CT,27
2655,T Palace Stairs Peek,Kyojin,0,0,0,0,0,0,T,27
2656,Mid Close Connector,Kyojin,0,0,0,0,0,0,CT,27
2657,Mid Close Connector,Kyojin,2,1,1,166,181,-15,T,27
2658,A Ramp,Kyojin,0,1,-1,22,100,-78,CT,27
2659,A Ramp,Kyojin,1,1,0,100,108,-8,T,27
2660,B site Market Plant,Kyojin,0,0,0,0,0,0,CT,27
2661,B site Market Plant,Kyojin,0,0,0,0,0,0,T,27
2662,Top Connector,Kyojin,0,0,0,0,0,0,CT,27
2663,Top Connector,Kyojin,0,0,0,0,0,0,T,27
2664,Triple Box,Kyojin,0,1,-1,0,100,-100,CT,27
2665,Triple Box,Kyojin,1,1,0,100,100,0,T,27
2666,Bottom Connector,Kyojin,0,0,0,0,0,0,CT,27
2667,Bottom Connector,Kyojin,0,0,0,0,0,0,T,27
2668,Deep Palace,Kyojin,0,0,0,0,0,0,CT,27
2669,Deep Palace,Kyojin,0,1,-1,0,100,-100,T,27
2670,Register Market,Kyojin,0,1,-1,45,100,-55,CT,27
2671,Register Market,Kyojin,0,0,0,0,0,0,T,27
2672,Ticketbooth ,Kyojin,0,1,-1,29,100,-71,CT,27
2673,Ticketbooth ,Kyojin,0,0,0,0,0,0,T,27
2674,Deep Jungle,Kyojin,0,1,-1,66,100,-34,CT,27
2675,Deep Jungle,Kyojin,0,0,0,0,0,0,T,27
2676,Deep T Apps,Kyojin,0,0,0,0,0,0,CT,27
2677,Deep T Apps,Kyojin,1,0,1,50,0,50,T,27
2678,CT Side Apps,Kyojin,0,0,0,0,0,0,CT,27
2679,CT Side Apps,Kyojin,0,1,-1,0,100,-100,T,27
2680,Top STairs,Kyojin,0,1,-1,0,100,-100,CT,27
2681,Top STairs,Kyojin,0,0,0,0,0,0,T,27
2682,Snipers Palace Peek,Kyojin,0,1,-1,66,100,-34,CT,27
2683,Snipers Palace Peek,Kyojin,0,0,0,0,0,0,T,27
2684,Deep CT,Kyojin,0,0,0,0,0,0,CT,27
2685,Deep CT,Kyojin,0,0,0,0,0,0,T,27
2686,T Spawn A Ramp,Kyojin,0,0,0,0,0,0,CT,27
2687,T Spawn A Ramp,Kyojin,0,1,-1,81,100,-19,T,27
2688,Tetris,Kyojin,0,0,0,0,0,0,CT,27
2689,Tetris,Kyojin,0,1,-1,0,55,-55,T,27
2690,Sandwhich,Kyojin,1,1,0,171,100,71,CT,27
2691,Sandwhich,Kyojin,0,0,0,0,0,0,T,27
2692,Deep Catwalk,Kyojin,0,0,0,0,0,0,CT,27
2693,Deep Catwalk,Kyojin,0,0,0,0,0,0,T,27
2694,A Site,Kyojin,0,0,0,0,0,0,CT,27
2695,A Site,Kyojin,1,1,0,55,77,-22,T,27
2696,Catwalk T Aparments Peek,k1to,0,2,-2,0,100,-100,CT,27
2697,Catwalk T Aparments Peek,k1to,0,1,-1,0,100,-100,T,27
2698,A Ramp,k1to,0,1,-1,0,100,-100,CT,27
2699,A Ramp,k1to,1,0,1,100,0,100,T,27
2700,Close A Ramp,k1to,2,1,1,200,100,100,CT,27
2701,Close A Ramp,k1to,0,1,-1,59,100,-41,T,27
2702,T Spawn A Ramp,k1to,0,0,0,0,0,0,CT,27
2703,T Spawn A Ramp,k1to,0,0,0,0,14,-14,T,27
2704,CT Side Apps,k1to,0,0,0,0,0,0,CT,27
2705,CT Side Apps,k1to,0,1,-1,0,100,-100,T,27
2706,Default A,k1to,1,1,0,133,124,9,CT,27
2707,Default A,k1to,0,0,0,0,0,0,T,27
2708,Top Connector,k1to,0,1,-1,81,66,15,CT,27
2709,Top Connector,k1to,0,1,-1,0,16,-16,T,27
2710,T Palace Stairs Peek,k1to,0,0,0,0,0,0,CT,27
2711,T Palace Stairs Peek,k1to,0,2,-2,0,200,-200,T,27
2712,Ticketbooth ,k1to,0,1,-1,0,100,-100,CT,27
2713,Ticketbooth ,k1to,0,0,0,0,0,0,T,27
2714,Top Balcony,k1to,0,1,-1,0,76,-76,CT,27
2715,Top Balcony,k1to,2,1,1,193,150,43,T,27
2716,Back Left B Site From T's' Perspective,k1to,0,1,-1,0,100,-100,CT,27
2717,Back Left B Site From T's' Perspective,k1to,0,0,0,0,0,0,T,27
2718,Register Market,k1to,0,0,0,0,0,0,CT,27
2719,Register Market,k1to,0,0,0,0,0,0,T,27
2720,Triple Box,k1to,0,1,-1,0,100,-100,CT,27
2721,Triple Box,k1to,0,0,0,0,0,0,T,27
2722,Back Right B Site from T's Perspective,k1to,0,0,0,0,0,0,CT,27
2723,Back Right B Site from T's Perspective,k1to,0,0,0,0,0,0,T,27
2724,Top Mid Left Side,k1to,0,0,0,0,0,0,CT,27
2725,Top Mid Left Side,k1to,0,1,-1,0,100,-100,T,27
2726,Mid Close Connector,k1to,0,0,0,0,0,0,CT,27
2727,Mid Close Connector,k1to,0,0,0,0,0,0,T,27
2728,Tucked in corner Market,k1to,0,0,0,0,0,0,CT,27
2729,Tucked in corner Market,k1to,1,1,0,88,100,-12,T,27
2730,Top STairs,k1to,2,0,2,200,26,174,CT,27
2731,Top STairs,k1to,0,0,0,0,0,0,T,27
2732,Left Side Platform,k1to,0,0,0,0,74,-74,CT,27
2733,Left Side Platform,k1to,0,1,-1,0,84,-84,T,27
2734,Tetris,k1to,0,0,0,0,0,0,CT,27
2735,Tetris,k1to,0,0,0,0,0,0,T,27
2736,A Site,k1to,1,0,1,72,0,72,CT,27
2737,A Site,k1to,0,1,-1,0,100,-100,T,27
2738,Bench,k1to,0,0,0,0,0,0,CT,27
2739,Bench,k1to,0,0,0,0,0,0,T,27
2740,Back B Site Peeking Apps/Plat,k1to,0,0,0,0,0,0,CT,27
2741,Back B Site Peeking Apps/Plat,k1to,0,1,-1,0,100,-100,T,27
2742,Under balcony,k1to,0,1,-1,0,100,-100,CT,27
2743,Under balcony,k1to,0,0,0,0,0,0,T,27
2744,CT Left Side,k1to,0,0,0,0,0,0,CT,27
2745,CT Left Side,k1to,0,0,0,0,0,0,T,27
2746,Deep Palace,k1to,0,0,0,0,0,0,CT,27
2747,Deep Palace,k1to,1,0,1,59,0,59,T,27
2748,Ticketbooth ,hardzao,0,1,-1,2,100,-98,CT,28
2749,Ticketbooth ,hardzao,0,0,0,0,0,0,T,28
2750,Bench,hardzao,0,1,-1,0,100,-100,CT,28
2751,Bench,hardzao,0,0,0,0,0,0,T,28
2752,Left Side Platform,hardzao,0,2,-2,94,248,-154,CT,28
2753,Left Side Platform,hardzao,0,0,0,8,8,0,T,28
2754,Deep Jungle,hardzao,0,1,-1,47,100,-53,CT,28
2755,Deep Jungle,hardzao,0,0,0,0,0,0,T,28
2756,Back Left B Site From T's' Perspective,hardzao,1,1,0,197,21,176,CT,28
2757,Back Left B Site From T's' Perspective,hardzao,0,0,0,0,0,0,T,28
2758,CT Catwalk,hardzao,0,1,-1,0,100,-100,CT,28
2759,CT Catwalk,hardzao,0,0,0,9,0,9,T,28
2760,market,hardzao,0,0,0,0,0,0,CT,28
2761,market,hardzao,1,0,1,100,0,100,T,28
2762,CT Side Apps,hardzao,0,0,0,0,0,0,CT,28
2763,CT Side Apps,hardzao,2,0,2,174,66,108,T,28
2764,Underpass,hardzao,0,0,0,0,0,0,CT,28
2765,Underpass,hardzao,1,0,1,103,0,103,T,28
2766,Inside Market Doors,hardzao,0,1,-1,0,100,-100,CT,28
2767,Inside Market Doors,hardzao,1,0,1,100,0,100,T,28
2768,B Bombsite Cross to Catwalk,hardzao,0,0,0,0,0,0,CT,28
2769,B Bombsite Cross to Catwalk,hardzao,0,1,-1,0,100,-100,T,28
2770,A Site,hardzao,0,0,0,0,0,0,CT,28
2771,A Site,hardzao,1,1,0,148,100,48,T,28
2772,Triple Box,hardzao,0,0,0,0,0,0,CT,28
2773,Triple Box,hardzao,0,0,0,0,0,0,T,28
2774,Underneath B apps plat,hardzao,0,1,-1,22,100,-78,CT,28
2775,Underneath B apps plat,hardzao,1,0,1,46,0,46,T,28
2776,B site Market Plant,hardzao,0,0,0,0,5,-5,CT,28
2777,B site Market Plant,hardzao,0,0,0,0,0,0,T,28
2778,Top Balcony,hardzao,0,0,0,0,0,0,CT,28
2779,Top Balcony,hardzao,0,1,-1,7,20,-13,T,28
2780,A Site Exposed to Stairs Connector Cat,hardzao,0,1,-1,0,100,-100,CT,28
2781,A Site Exposed to Stairs Connector Cat,hardzao,1,0,1,123,0,123,T,28
2782,Right Side Connector,hardzao,0,0,0,0,0,0,CT,28
2783,Right Side Connector,hardzao,0,1,-1,27,100,-73,T,28
2784,Deep CT,hardzao,0,1,-1,0,100,-100,CT,28
2785,Deep CT,hardzao,0,0,0,0,0,0,T,28
2786,Arch,hardzao,0,0,0,0,0,0,CT,28
2787,Arch,hardzao,1,1,0,100,51,49,T,28
2788,Attic,hardzao,0,0,0,0,0,0,CT,28
2789,Attic,hardzao,0,1,-1,0,67,-67,T,28
2790,Right Side Platform,hardzao,0,0,0,0,22,-22,CT,28
2791,Right Side Platform,hardzao,0,0,0,54,0,54,T,28
2792,T Palace Stairs Peek,hardzao,0,0,0,0,0,0,CT,28
2793,T Palace Stairs Peek,hardzao,0,1,-1,6,139,-133,T,28
2794,Jungle Plant,hardzao,0,0,0,0,0,0,CT,28
2795,Jungle Plant,hardzao,0,1,-1,0,100,-100,T,28
2796,CT Deep Catwalk Mid peek,magixx,0,2,-2,0,200,-200,CT,35
2797,CT Deep Catwalk Mid peek,magixx,0,1,-1,54,119,-65,T,35
2798,B Site Default Plant,magixx,0,0,0,0,0,0,CT,35
2799,B Site Default Plant,magixx,0,2,-2,0,200,-200,T,35
2800,Underneath B apps plat,magixx,0,1,-1,56,41,15,CT,35
2801,Underneath B apps plat,magixx,1,1,0,98,143,-45,T,35
2802,CT Side Apps,magixx,1,1,0,132,100,32,CT,35
2803,CT Side Apps,magixx,0,0,0,0,62,-62,T,35
2804,CT Outside Market,magixx,0,2,-2,116,200,-84,CT,35
2805,CT Outside Market,magixx,0,0,0,0,0,0,T,35
2806,Default A,magixx,0,0,0,0,0,0,CT,35
2807,Default A,magixx,0,0,0,0,0,0,T,35
2808,Top Balcony,magixx,0,0,0,0,0,0,CT,35
2809,Top Balcony,magixx,1,1,0,100,73,27,T,35
2810,Tetris,magixx,0,0,0,0,0,0,CT,35
2811,Tetris,magixx,0,1,-1,0,100,-100,T,35
2812,A Ramp,magixx,0,0,0,0,0,0,CT,35
2813,A Ramp,magixx,1,2,-1,189,200,-11,T,35
2814,Underpass,magixx,1,1,0,122,100,22,CT,35
2815,Underpass,magixx,0,0,0,0,0,0,T,35
2816,Top Mid,magixx,0,0,0,0,0,0,CT,35
2817,Top Mid,magixx,0,0,0,0,0,0,T,35
2818,Triple Box,magixx,0,0,0,0,0,0,CT,35
2819,Triple Box,magixx,0,0,0,0,0,0,T,35
2820,Bottom Stairs,magixx,0,1,-1,0,100,-100,CT,35
2821,Bottom Stairs,magixx,0,0,0,0,0,0,T,35
2822,market,magixx,0,0,0,0,0,0,CT,35
2823,market,magixx,0,0,0,0,0,0,T,35
2824,CT Catwalk,magixx,0,0,0,0,0,0,CT,35
2825,CT Catwalk,magixx,0,1,-1,0,28,-28,T,35
2826,Firebox,magixx,1,1,0,29,100,-71,CT,35
2827,Firebox,magixx,0,0,0,0,0,0,T,35
2828,Close Market door,magixx,0,0,0,0,0,0,CT,35
2829,Close Market door,magixx,0,0,0,0,0,0,T,35
2830,Deep Jungle,magixx,0,0,0,0,0,0,CT,35
2831,Deep Jungle,magixx,0,0,0,0,0,0,T,35
2832,T Deep Apps Underpass/Apps Peek,magixx,0,0,0,0,0,0,CT,35
2833,T Deep Apps Underpass/Apps Peek,magixx,0,1,-1,0,30,-30,T,35
2834,Left Side Platform,magixx,0,0,0,0,0,0,CT,35
2835,Left Side Platform,magixx,0,1,-1,0,38,-38,T,35
2836,Ticketbooth ,magixx,0,0,0,0,0,0,CT,35
2837,Ticketbooth ,magixx,0,0,0,0,0,0,T,35
2838,A Site,magixx,0,0,0,0,0,0,CT,35
2839,A Site,magixx,2,1,1,200,122,78,T,35
2840,T Spawn A Ramp,magixx,0,0,0,0,0,0,CT,35
2841,T Spawn A Ramp,magixx,0,1,-1,54,101,-47,T,35
2842,Sandwhich,magixx,0,0,0,0,0,0,CT,35
2843,Sandwhich,magixx,1,1,0,44,77,-33,T,35
2844,Deep CT,magixx,0,0,0,0,0,0,CT,35
2845,Deep CT,magixx,0,0,0,0,0,0,T,35
2846,Arch,magixx,0,1,-1,98,100,-2,CT,35
2847,Arch,magixx,0,0,0,0,0,0,T,35
2848,B Bombsite Cross to Catwalk,magixx,0,0,0,0,0,0,CT,35
2849,B Bombsite Cross to Catwalk,magixx,0,0,0,0,9,-9,T,35
2850,CT Side Apps,frozen,0,0,0,0,0,0,CT,23
2851,CT Side Apps,frozen,1,2,-1,139,252,-113,T,23
2852,Deep Catwalk,frozen,1,1,0,99,100,-1,CT,23
2853,Deep Catwalk,frozen,0,0,0,0,16,-16,T,23
2854,Chair,frozen,0,0,0,0,0,0,CT,23
2855,Chair,frozen,0,0,0,0,0,0,T,23
2856,Deep Jungle,frozen,0,1,-1,0,100,-100,CT,23
2857,Deep Jungle,frozen,1,1,0,100,92,8,T,23
2858,A Site Exposed to Stairs Connector Cat,frozen,1,1,0,100,74,26,CT,23
2859,A Site Exposed to Stairs Connector Cat,frozen,0,0,0,0,0,0,T,23
2860,Deep T Apps,frozen,1,1,0,127,100,27,CT,23
2861,Deep T Apps,frozen,1,1,0,100,132,-32,T,23
2862,Catwalk Connector Peek,frozen,0,1,-1,0,15,-15,CT,23
2863,Catwalk Connector Peek,frozen,0,1,-1,0,84,-84,T,23
2864,T Spawn,frozen,0,1,-1,0,100,-100,CT,23
2865,T Spawn,frozen,0,0,0,0,0,0,T,23
2866,Close A Ramp,frozen,0,0,0,0,0,0,CT,23
2867,Close A Ramp,frozen,0,0,0,0,0,0,T,23
2868,Catwalk Plant B Site,frozen,0,0,0,0,0,0,CT,23
2869,Catwalk Plant B Site,frozen,0,0,0,0,0,0,T,23
2870,Ticketbooth ,frozen,1,0,1,16,0,16,CT,23
2871,Ticketbooth ,frozen,0,0,0,0,0,0,T,23
2872,Murder Hole,frozen,0,1,-1,0,100,-100,CT,23
2873,Murder Hole,frozen,0,0,0,0,0,0,T,23
2874,A Site,frozen,0,0,0,0,0,0,CT,23
2875,A Site,frozen,0,0,0,3,0,3,T,23
2876,Bottom Connector,frozen,0,1,-1,0,100,-100,CT,23
2877,Bottom Connector,frozen,0,0,0,0,0,0,T,23
2878,CT Outside Market,frozen,0,0,0,0,0,0,CT,23
2879,CT Outside Market,frozen,0,0,0,0,0,0,T,23
2880,Top Balcony,frozen,0,1,-1,30,100,-70,CT,23
2881,Top Balcony,frozen,0,0,0,0,0,0,T,23
2882,A Ramp,frozen,0,0,0,0,0,0,CT,23
2883,A Ramp,frozen,0,1,-1,27,100,-73,T,23
2884,Bench,frozen,0,0,0,0,0,0,CT,23
2885,Bench,frozen,0,1,-1,0,16,-16,T,23
2886,Sandwhich,frozen,0,0,0,0,0,0,CT,23
2887,Sandwhich,frozen,0,1,-1,7,100,-93,T,23
2888,Deep CT,frozen,0,1,-1,26,100,-74,CT,23
2889,Deep CT,frozen,0,0,0,0,0,0,T,23
2890,Right Side Snipers Nest,frozen,0,1,-1,0,80,-80,CT,23
2891,Right Side Snipers Nest,frozen,0,0,0,0,0,0,T,23
2892,T Deep Apps Underpass/Apps Peek,frozen,0,0,0,0,0,0,CT,23
2893,T Deep Apps Underpass/Apps Peek,frozen,0,0,0,0,0,0,T,23
2894,Left Side Platform,frozen,0,0,0,0,0,0,CT,23
2895,Left Side Platform,frozen,0,0,0,0,0,0,T,23
2896,Deep T Apps,tiziaN,1,1,0,100,100,0,CT,27
2897,Deep T Apps,tiziaN,0,1,-1,59,150,-91,T,27
2898,Default A,tiziaN,0,0,0,0,0,0,CT,27
2899,Default A,tiziaN,0,1,-1,0,100,-100,T,27
2900,Arch,tiziaN,0,0,0,0,0,0,CT,27
2901,Arch,tiziaN,0,0,0,0,0,0,T,27
2902,CT Side Apps,tiziaN,0,0,0,0,0,0,CT,27
2903,CT Side Apps,tiziaN,1,2,-1,167,166,1,T,27
2904,Bottom Connector,tiziaN,0,0,0,0,0,0,CT,27
2905,Bottom Connector,tiziaN,0,1,-1,89,100,-11,T,27
2906,Right Side Connector,tiziaN,0,0,0,0,0,0,CT,27
2907,Right Side Connector,tiziaN,0,0,0,0,0,0,T,27
2908,A Ramp,tiziaN,0,1,-1,54,100,-46,CT,27
2909,A Ramp,tiziaN,0,0,0,0,0,0,T,27
2910,Bottom Mid Ladder Room Peek,tiziaN,0,0,0,0,0,0,CT,27
2911,Bottom Mid Ladder Room Peek,tiziaN,0,1,-1,0,100,-100,T,27
2912,T Palace Stairs Peek,tiziaN,1,0,1,100,0,100,CT,27
2913,T Palace Stairs Peek,tiziaN,0,0,0,0,0,0,T,27
2914,A Site,tiziaN,0,0,0,0,0,0,CT,27
2915,A Site,tiziaN,0,0,0,0,0,0,T,27
2916,Top Connector,tiziaN,0,1,-1,0,100,-100,CT,27
